full_event_name,count
Microsoft.OSG.DU.DeliveryOptClient.PerfSnap,2
Microsoft.OSG.DU.DeliveryOptClient.TraceRoute,3
Microsoft.OSG.DU.DeliveryOptClient.Upload,49
Microsoft.OSG.OSS.CredProvFramework.CredProviderExecutionTime,8
Microsoft.OSG.OSS.CredProvFramework.CredProviderHangMonitorTimeOut,1
Microsoft.OSG.OSS.CredProvFramework.EnumerateCredentialsStart,30
Microsoft.OSG.OSS.CredProvFramework.EnumerateCredentialsStop,30
Microsoft.OSG.OSS.CredProvFramework.EnumerateProvidersStart,30
Microsoft.OSG.OSS.CredProvFramework.EnumerateProvidersStop,30
Microsoft.OSG.OSS.CredProvFramework.GetSerializationStart,31
Microsoft.OSG.OSS.CredProvFramework.GetSerializationStop,31
Microsoft.OSG.OSS.CredProvFramework.ReportResultStart,26
Microsoft.OSG.OSS.CredProvFramework.ReportResultStop,26
Microsoft.OSG.OSS.CredProvFramework.SelectCredentialStart,59
Microsoft.OSG.OSS.CredProvFramework.SelectCredentialStop,59
Microsoft.OSG.Web.WinInet.CacheAccessStatsAggregate,549
Microsoft.OSG.Web.WinInet.CacheCleanupStats,763
Microsoft.OSG.Web.WinInet.CacheFileIO,637
Microsoft.OSG.Web.WinInet.Http2ConnectionSharingResendDisableFlags,273
Microsoft.OSG.Web.WinInet.Http2NotCoalescedRequestConnectionTime,125
Microsoft.OSG.Web.WinInet.HttpPreConnect succeeded,14
Microsoft.OSG.Web.WinInet.PLTandLinkedWininetTelemetry,105
Microsoft.OSG.Web.WinInet.TLS13HandshakeFailed,9
Microsoft.OSG.Web.WinInet.TLSHandshakeSucceeded,1403
Microsoft.OSG.Web.WinInet.TlsFallback,9
Microsoft.Office.AriaEventSink.SinkIdleInit,1
Microsoft.Office.ClickToRun.UpdateStatus,5
Microsoft.Office.CorrelationMetadata.UTCCorrelationMetadata,2
Microsoft.Office.SessionIdProvider.OfficeProcessSessionStart,188
Microsoft.Office.TelemetryEngine.Init,2
Microsoft.Office.TelemetryEngine.IsUnknownLaunch,2
Microsoft.Office.TelemetryEngine.SuspendComplete,1
Microsoft.Office.TelemetryEngine.SuspendStart,1
Microsoft.OneCore.NetworkingTriage.GetConnected.FirewallGlobalConfigurationChangedEvent,28
Microsoft.OneCore.NetworkingTriage.GetConnected.InterfaceCapabilityChangedEvent,369
Microsoft.OneCore.NetworkingTriage.GetConnected.InterfaceConnectedStateChangedEvent,588
Microsoft.OneCore.NetworkingTriage.GetConnected.InterfaceDisconnectedStateChangedEvent,436
Microsoft.OneCore.NetworkingTriage.GetConnected.MachineConnectivityChangedEvent,116
Microsoft.OneCore.NetworkingTriage.GetConnected.ProfilePushedToFirewallEvent,492
Microsoft.OneCore.NetworkingTriage.GetConnected.RetransmitTimedOutEvent,3
Microsoft.OneCore.NetworkingTriage.GetConnected.RouteAddedEvent,125
Microsoft.OneCore.NetworkingTriage.GetConnected.RouteReachableEvent,2
Microsoft.OneCore.NetworkingTriage.GetConnected.RouteRefreshedEvent,26
Microsoft.OneCore.NetworkingTriage.GetConnected.RouteUnreachableEvent,9
Microsoft.OneCore.NetworkingTriage.GetConnected.UXViewDesktopIconUpdateAction,33
Microsoft.OneCore.NetworkingTriage.GetConnected.UXViewIconChangedEvent,48
Microsoft.OneCore.NetworkingTriage.GetConnected.UnconstrainedRouteLookupEnabledAction,48
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiAllowedConnectivityAction,12
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiConnectedEvent,27
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiDisconnectedEvent,2
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiInitializingInterfaceEvent,41
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiProfileStateUpdatedAction,68
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiRemoveInterfaceEvent,36
Microsoft.OneCore.NetworkingTriage.GetConnected.WiFiStartConnectionAction,12
Microsoft.OneCore.NetworkingTriage.GetConnected.ZeroRoutesEvent,19
Microsoft.OneCore.WindowManagementApi.AppWindow_CloseAsync,4
Microsoft.OneCore.WindowManagementApi.AppWindow_TryCreateAsyncCompleted,4
Microsoft.OneCore.WindowManagementApi.AppWindow_TryShowAsync,2
Microsoft.OneDrive.Sync.Client.OneDriveIDsV2,94
Microsoft.OneDrive.Sync.Updater.OverlayIconStatus,6
Microsoft.OneDrive.Sync.Updater.UpdateOverallResult,6
Microsoft.OneDrive.Sync.Updater.UpdateXmlDownloadHResultV2,6
Microsoft.Outlook.Hx.Client.Common.AccountsOperation,2
Microsoft.Outlook.Hx.Client.Common.ActionQueued,3
Microsoft.Outlook.Hx.Client.Common.ActorCompletion,2
Microsoft.Outlook.Hx.Client.Common.ActorPerformance,2
Microsoft.Outlook.Hx.Client.Common.FlightingChanged,1
Microsoft.Outlook.Hx.Client.Common.Pulse,1
Microsoft.Outlook.Hx.Client.Common.ScopedCriticalTask,2
Microsoft.Outlook.Hx.Client.Common.SessionIdCorrelation,2
Microsoft.Outlook.Hx.Client.Common.SyncHealthHourly,1
Microsoft.Outlook.Hx.Client.Diagnostics.Assert,14
Microsoft.Outlook.Hx.Client.Diagnostics.AutoDetect,1
Microsoft.Outlook.Hx.Client.Diagnostics.Error,1
Microsoft.Outlook.Hx.Client.Diagnostics.Trace,11
Microsoft.ScreenSketch.AppSuspended,30
Microsoft.ScreenSketch.ButtonClicked,6
Microsoft.ScreenSketch.ImageLoaded,6
Microsoft.ScreenSketch.LaunchedFrom,6
Microsoft.ScreenSketch.MainPageLoaded,6
Microsoft.ScreenSketch.SettingValue,6
Microsoft.Tpm.Drv.HibernateResumeCountMismatch,1
Microsoft.Tpm.ProvisioningTask.CTpmCoreClass::Initialize,12
Microsoft.Tpm.ProvisioningTask.TpmImproperShutdownDetected,1
Microsoft.Tpm.ProvisioningTask.TpmInfoTrace,17
Microsoft.Tpm.ProvisioningTask.TpmLockoutCountInfo,4
Microsoft.Tpm.ProvisioningTask.TpmProvisionStep,28
Microsoft.Tpm.ProvisioningTask.TpmProvisioningTaskCreateSavedPlatformClaim,7
Microsoft.Tpm.ProvisioningTask.TpmProvisioningTaskCreateWindowsAIK,11
Microsoft.Tpm.ProvisioningTask.TpmStateChangedSinceLastTaskRun,7
Microsoft.Tpm.ProvisioningTask.TpmTaskEKCertAlreadyPresent,4
Microsoft.Tpm.ProvisioningTask.TpmTaskEnrollWindowsAikCertificateResult,11
Microsoft.Tpm.ProvisioningTask.TpmTaskInfo,26
Microsoft.Tpm.ProvisioningTask.TpmTaskRunTime,12
Microsoft.Tpm.ProvisioningTask.TpmTaskStateDidNotChange,4
Microsoft.Tpm.Tbs.TbsRemapError,135
Microsoft.UI.Xaml.Controls.RuntimeProfiler,87
Microsoft.Web.Platform.AppCacheManifestResourceQuotaCheck,14
Microsoft.Web.Platform.BeforeNavigate,114
Microsoft.Web.Platform.CDocCreated,73
Microsoft.Web.Platform.CDocDestroyed,9
Microsoft.Web.Platform.CSSAnimationPropertyUsage,36
Microsoft.Web.Platform.CSSTransitionPropertyUsage,28
Microsoft.Web.Platform.Chakra.ChakraInit,169
Microsoft.Web.Platform.Chakra.DirectCallRaw.PerfStats,113
Microsoft.Web.Platform.Chakra.GCTelemetry_0,131
Microsoft.Web.Platform.Chakra.RecyclerUtilization_0,12
Microsoft.Web.Platform.Chakra.ScriptContextTelemetry,93
Microsoft.Web.Platform.ContentCoreInputWindowReceivedFocus,123
Microsoft.Web.Platform.CopyTraceActivityStarted,2
Microsoft.Web.Platform.CopyTraceActivityStopped,2
Microsoft.Web.Platform.CoreWebViewCreation,53
Microsoft.Web.Platform.CoreWebViewSetSize,39
Microsoft.Web.Platform.CoreWebViewUsageTime,198
Microsoft.Web.Platform.CspAddPolicy,24
Microsoft.Web.Platform.CspBlockAccess,6
Microsoft.Web.Platform.DXAdapterDesc,79
Microsoft.Web.Platform.DXDeviceCreate,79
Microsoft.Web.Platform.DXDeviceCreationErrors,1
Microsoft.Web.Platform.DXDeviceReset,3
Microsoft.Web.Platform.DoNavigateCancelled,6
Microsoft.Web.Platform.DocumentAndLayoutModeInfo,154
Microsoft.Web.Platform.EventLoopDriveIdleTaskByPaint,2
Microsoft.Web.Platform.ExceptionsThrownInFastDOM,33
Microsoft.Web.Platform.ForCopyEventExecHelperCalled,2
Microsoft.Web.Platform.FormSubmitNavigationStart,12
Microsoft.Web.Platform.GainedFocus,164
Microsoft.Web.Platform.GwndTaskProfileData,126
Microsoft.Web.Platform.HostConfiguration,92
Microsoft.Web.Platform.IDBServer.IndexedDbSharedDatabaseUsage,2
Microsoft.Web.Platform.ImageMemCacheStats,1
Microsoft.Web.Platform.InitializeProtectionFeature,34
Microsoft.Web.Platform.InputTaskProfileData,126
Microsoft.Web.Platform.JScriptSetScriptStateStarted,4
Microsoft.Web.Platform.LayerManagerActivityStart,371
Microsoft.Web.Platform.LayerManagerActivityStop,341
Microsoft.Web.Platform.LinkNavigationStart,6
Microsoft.Web.Platform.LostFocus,182
Microsoft.Web.Platform.MarkupActivityStarted,238
Microsoft.Web.Platform.MarkupDestroyed,161
Microsoft.Web.Platform.MediaElementDestroyed,225
Microsoft.Web.Platform.MediaElementEnded,62
Microsoft.Web.Platform.MediaElementInitialized,229
Microsoft.Web.Platform.MediaElementPause,94
Microsoft.Web.Platform.MediaElementPlaying,96
Microsoft.Web.Platform.NavigateComplete,157
Microsoft.Web.Platform.NavigateError,4
Microsoft.Web.Platform.NavigateErrorBasic,4
Microsoft.Web.Platform.NavigationStopped,100
Microsoft.Web.Platform.NoUriAvailable,1
Microsoft.Web.Platform.NonNavigatingProtocol,26
Microsoft.Web.Platform.PageAvailable,174
Microsoft.Web.Platform.PageLoadEnd,154
Microsoft.Web.Platform.ProcessAttached,87
Microsoft.Web.Platform.ProcessDetached,26
Microsoft.Web.Platform.ProcessImageDataLogged,1
Microsoft.Web.Platform.QuerySelectorStatistics,29
Microsoft.Web.Platform.ReadyStateComplete,144
Microsoft.Web.Platform.ReadyStateInteractive,145
Microsoft.Web.Platform.ScrollDelayTracker,130
Microsoft.Web.Platform.ScrollDelayTrackerIndependent,126
Microsoft.Web.Platform.SecurityZone,154
Microsoft.Web.Platform.ServiceWorkerHelperScheduleJob,2
Microsoft.Web.Platform.ServiceWorkerInfo,4
Microsoft.Web.Platform.SetInteractiveInternalCancelled,15
Microsoft.Web.Platform.SetUri,157
Microsoft.Web.Platform.SingleSignOnGetCookiesMsaFinished,41
Microsoft.Web.Platform.SingleSignOnGetCookiesMsaStarted,41
Microsoft.Web.Platform.SmartScreenEvaluationResult,43
Microsoft.Web.Platform.StorageServer.CS_CacheStorage_open,176
Microsoft.Web.Platform.StorageServer.QT_WebPlatStorageQuotaUsage,48
Microsoft.Web.Platform.StorageServer.QuotaTableDeleteAll,17
Microsoft.Web.Platform.TaskDelayBuckets,141
Microsoft.Web.Platform.TaskProfilerSuspensionFlags,38
Microsoft.Web.Platform.TimersStarvedByPaintRequest,8
Microsoft.Web.Platform.TravelLogTravelToEntry,19
Microsoft.Web.Platform.UpdateTravelLog,54
Microsoft.Web.Platform.UseTracker,132
Microsoft.Web.Platform.VisibilityStateUpdated,546
Microsoft.Web.Platform.W3CNavigationTiming,126
Microsoft.Web.Platform.WinRTSaveSegmentToClipboardCalled,2
Microsoft.Windows.Analog.HydrogenCompositor.DwmHolographicSuspendRequest,207
Microsoft.Windows.Analog.NUI.SAPI.LogEngineModelRevision,6
Microsoft.Windows.Analog.NUI.SAPI.ModelUpdate,14
Microsoft.Windows.Analog.NUI.SAPI.ModelUpdate_Abort,7
Microsoft.Windows.ApiTelemetry.ApiCallCounts,2311
Microsoft.Windows.App.Browser.ActiveServiceWorkerRegistrationSetWaitingWorker,1
Microsoft.Windows.App.Browser.IEFrameProcessAttached,157
Microsoft.Windows.AppLifeCycle.ModernAppLaunch_UIResponsive,51
Microsoft.Windows.AppLifeCycle.ModernAppLaunch_VisibleComplete,43
Microsoft.Windows.AppLifeCycle.UI.AppLaunch_UserClick,322
Microsoft.Windows.AppLifeCycle.UI.AppSwitch,116
Microsoft.Windows.AppListBackup.AppListBackupImpl.BackupAppList,3
Microsoft.Windows.AppListBackup.AppListBackupImpl.GetWin32TilesAndTargetDirsAndExes,4
Microsoft.Windows.AppListBackup.AppListBackupImpl.PopulateAppIconsAndLLT,4
Microsoft.Windows.AppListBackup.AppListBackupImpl.PopulatePrelimMSIXMetedata,4
Microsoft.Windows.AppListBackup.AppListBackupImpl.PopulatePrelimWin32Metadata,4
Microsoft.Windows.AppListBackup.AppListBackupImpl.RetrieveIconAssetId_Error,124
Microsoft.Windows.AppListBackup.AppListBackupImpl.UploadMetadataToCDS,4
Microsoft.Windows.AppListBackup.AppListBackupImpl.Win32IconRetrieval_Error,26
Microsoft.Windows.AppModel.AppUriHandlerRegistrationVerifier.ActivityError,172
Microsoft.Windows.AppModel.AppUriHandlerRegistrationVerifier.VerifyAllInstalled,34
Microsoft.Windows.AppModel.AppUriHandlerRegistrationVerifier.VerifyFromWeb,24
Microsoft.Windows.AppModel.StateManagerTelemetry.AppHiveNotFoundLoadError,27
Microsoft.Windows.AppModel.StateManagerTelemetry.RemoveStateNameFromListError,1
Microsoft.Windows.AppModel.Tiles.FoundApplicationForPrimaryTileRemoval,10
Microsoft.Windows.AppModel.Tiles.FoundApplicationForSecondaryTileRemoval,10
Microsoft.Windows.AppModel.Tiles.FoundRemovedApplicationIdentity,3
Microsoft.Windows.AppModel.Tiles.PrimaryTileCreated,56
Microsoft.Windows.AppModel.Tiles.PrimaryTileRemoved,110
Microsoft.Windows.AppModel.Tiles.PrimaryTileUserCreated,118
Microsoft.Windows.AppModel.Tiles.PrimaryTileUserNotFound,11
Microsoft.Windows.AppModel.Tiles.PrimaryTileUserRemoved,2
Microsoft.Windows.AppModel.Tiles.PrimaryTileUserUpdated,175
Microsoft.Windows.AppReadiness.UserLoggedOn,3
Microsoft.Windows.AppReadiness.UserLogonModeChanged,48
Microsoft.Windows.AppReadiness.UserReachedSteadyState,13
Microsoft.Windows.AppXDeploymentServer.DeploymentRequestRunningStart,236
Microsoft.Windows.AppXDeploymentServer.FileIntegrityStateLessThanFull,40
Microsoft.Windows.AppXDeploymentServer.InPlaceUpdate,169
Microsoft.Windows.AppXDeploymentServer.MSIXInBundle,21
Microsoft.Windows.AppXDeploymentServer.PackageManagerError,7
Microsoft.Windows.AppXDeploymentServer.PackageManagerMainPackageSuccess,139
Microsoft.Windows.AppXDeploymentServer.PackageManagerPerfSummary,165
Microsoft.Windows.AppXDeploymentServer.PackageManagerStartDeployment,239
Microsoft.Windows.AppXDeploymentServer.PackageManagerStartDeploymentWithDependencies,4
Microsoft.Windows.AppXDeploymentServer.PackageManagerSuccess,229
Microsoft.Windows.AppXDeploymentServer.PackageManagerSummaryError,7
Microsoft.Windows.AppXDeploymentServer.PackageManagerUninstall,56
Microsoft.Windows.AppXDeploymentServer.ProcessDeferredRequestStatesEnd,223
Microsoft.Windows.Application.Service.ActivityError,8
Microsoft.Windows.Application.Service.ActivityIntermediateStop,215
Microsoft.Windows.Application.Service.AppServiceBackgroundTask,430
Microsoft.Windows.Application.Service.AppServiceConnectionActivity,452
Microsoft.Windows.Application.Service.BackgroundTaskActivated,215
Microsoft.Windows.Application.Service.BackgroundTaskCompleted,94
Microsoft.Windows.Application.Service.BackgroundTaskRequested,215
Microsoft.Windows.Application.Service.ConnectionStatus,239
Microsoft.Windows.Application.Service.MessageSizeStats,258
Microsoft.Windows.Application.Service.MessageTimeStats,211
Microsoft.Windows.Application.Service.StartBackgroundTask,215
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.ActivityError,2
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.CloudClipboardSettings,19
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.LocalContentsChanged,72
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.OnPublishCallback,50
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.ProcessClipboardActivities,206
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.PushContentsToCloud,144
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.RemoteContentsChanged,4
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.SetContents,100
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.StartClipboardManager,32
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.TriggerActivityFeedRegistration,2
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.ValueWindowMissed,2
Microsoft.Windows.ApplicationModel.DesktopAppx.Activation,64
Microsoft.Windows.ApplicationModel.DesktopAppx.CentennialElevation,2
Microsoft.Windows.ApplicationModel.DesktopAppx.PostDesktopActivation,448
Microsoft.Windows.ApplicationModel.DesktopAppx.PrepareDesktopActivation,576
Microsoft.Windows.ApplicationModel.DesktopAppx.TryActivateDesktopAppXApplication,764
Microsoft.Windows.ApplicationModel.Store.Telemetry.ApiInvoked,16
Microsoft.Windows.ApplicationModel.Store.Telemetry.BeginOperation,66
Microsoft.Windows.ApplicationModel.Store.Telemetry.EndOperation,66
Microsoft.Windows.ApplicationModel.Store.Telemetry.OutgoingServiceRequest,20
Microsoft.Windows.ApplicationModel.UserActivities.ActivityChannelFactory,104
Microsoft.Windows.ApplicationModel.UserActivities.GetChannel,52
Microsoft.Windows.Appraiser.General.ChecksumTotalPictureCount,20
Microsoft.Windows.Appraiser.General.DataSourceMatchingInfoBlockStartSync,1
Microsoft.Windows.Appraiser.General.DataSourceMatchingInfoPassiveAdd,15
Microsoft.Windows.Appraiser.General.DataSourceMatchingInfoPassiveRemove,1
Microsoft.Windows.Appraiser.General.DataSourceMatchingInfoPassiveStartSync,1
Microsoft.Windows.Appraiser.General.DataSourceMatchingInfoPostUpgradeStartSync,1
Microsoft.Windows.Appraiser.General.DatasourceApplicationFileAdd,11
Microsoft.Windows.Appraiser.General.DatasourceApplicationFileStartSync,1
Microsoft.Windows.Appraiser.General.DatasourceDevicePnpAdd,226
Microsoft.Windows.Appraiser.General.DatasourceDevicePnpRemove,16
Microsoft.Windows.Appraiser.General.DatasourceDevicePnpStartSync,1
Microsoft.Windows.Appraiser.General.DatasourceDriverPackageAdd,160
Microsoft.Windows.Appraiser.General.DatasourceDriverPackageRemove,5
Microsoft.Windows.Appraiser.General.DatasourceDriverPackageStartSync,1
Microsoft.Windows.Appraiser.General.DatasourceSystemBiosAdd,1
Microsoft.Windows.Appraiser.General.DatasourceSystemBiosStartSync,1
Microsoft.Windows.Appraiser.General.DecisionApplicationFileAdd,11
Microsoft.Windows.Appraiser.General.DecisionApplicationFileStartSync,1
Microsoft.Windows.Appraiser.General.DecisionDevicePnpAdd,226
Microsoft.Windows.Appraiser.General.DecisionDevicePnpRemove,16
Microsoft.Windows.Appraiser.General.DecisionDevicePnpStartSync,1
Microsoft.Windows.Appraiser.General.DecisionDriverPackageAdd,160
Microsoft.Windows.Appraiser.General.DecisionDriverPackageRemove,5
Microsoft.Windows.Appraiser.General.DecisionDriverPackageStartSync,1
Microsoft.Windows.Appraiser.General.DecisionMatchingInfoBlockStartSync,1
Microsoft.Windows.Appraiser.General.DecisionMatchingInfoPassiveAdd,15
Microsoft.Windows.Appraiser.General.DecisionMatchingInfoPassiveRemove,1
Microsoft.Windows.Appraiser.General.DecisionMatchingInfoPassiveStartSync,1
Microsoft.Windows.Appraiser.General.DecisionMatchingInfoPostUpgradeStartSync,1
Microsoft.Windows.Appraiser.General.DecisionMediaCenterAdd,1
Microsoft.Windows.Appraiser.General.DecisionMediaCenterStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSModeStateAdd,1
Microsoft.Windows.Appraiser.General.DecisionSModeStateStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSystemBiosAdd,1
Microsoft.Windows.Appraiser.General.DecisionSystemBiosStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSystemDiskSizeAdd,1
Microsoft.Windows.Appraiser.General.DecisionSystemDiskSizeStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuCoresAdd,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuCoresStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuModelAdd,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuModelStartSync,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuSpeedAdd,1
Microsoft.Windows.Appraiser.General.DecisionSystemProcessorCpuSpeedStartSync,1
Microsoft.Windows.Appraiser.General.DecisionTpmVersionAdd,1
Microsoft.Windows.Appraiser.General.DecisionTpmVersionStartSync,1
Microsoft.Windows.Appraiser.General.DecisionUefiSecureBootAdd,1
Microsoft.Windows.Appraiser.General.DecisionUefiSecureBootStartSync,1
Microsoft.Windows.Appraiser.General.InventoryApplicationFileAdd,32
Microsoft.Windows.Appraiser.General.InventoryApplicationFileStartSync,1
Microsoft.Windows.Appraiser.General.InventoryLanguagePackStartSync,1
Microsoft.Windows.Appraiser.General.InventoryMediaCenterAdd,1
Microsoft.Windows.Appraiser.General.InventoryMediaCenterStartSync,1
Microsoft.Windows.Appraiser.General.InventorySystemBiosAdd,1
Microsoft.Windows.Appraiser.General.InventorySystemBiosStartSync,1
Microsoft.Windows.Appraiser.General.InventoryUplevelDriverPackageStartSync,1
Microsoft.Windows.Appraiser.General.RunContext,12
Microsoft.Windows.Appraiser.General.SystemMemoryAdd,2
Microsoft.Windows.Appraiser.General.SystemMemoryStartSync,1
Microsoft.Windows.Appraiser.General.SystemProcessorCompareExchangeAdd,1
Microsoft.Windows.Appraiser.General.SystemProcessorCompareExchangeStartSync,1
Microsoft.Windows.Appraiser.General.SystemProcessorLahfSahfAdd,1
Microsoft.Windows.Appraiser.General.SystemProcessorLahfSahfStartSync,1
Microsoft.Windows.Appraiser.General.SystemProcessorNxAdd,1
Microsoft.Windows.Appraiser.General.SystemProcessorNxStartSync,1
Microsoft.Windows.Appraiser.General.SystemProcessorPrefetchWAdd,1
Microsoft.Windows.Appraiser.General.SystemProcessorPrefetchWStartSync,1
Microsoft.Windows.Appraiser.General.SystemProcessorSse2Add,1
Microsoft.Windows.Appraiser.General.SystemProcessorSse2StartSync,1
Microsoft.Windows.Appraiser.General.SystemTouchStartSync,1
Microsoft.Windows.Appraiser.General.SystemWimAdd,1
Microsoft.Windows.Appraiser.General.SystemWimStartSync,1
Microsoft.Windows.Appraiser.General.SystemWindowsActivationStatusStartSync,1
Microsoft.Windows.Appraiser.General.SystemWlanAdd,1
Microsoft.Windows.Appraiser.General.SystemWlanStartSync,1
Microsoft.Windows.Appraiser.General.TelemetryRunHealth,8
Microsoft.Windows.Appraiser.General.WmdrmAdd,1
Microsoft.Windows.Appraiser.General.WmdrmStartSync,1
Microsoft.Windows.Apps.CallsRTProviders.SetCallOrigin,4
Microsoft.Windows.Apps.CommsEnhancementRTProviders.CommsEnhancementPublicApiCalled,4
Microsoft.Windows.Apps.NcsiUwpApp.NcsiUwpAppBackgroundTaskCompleted,15
